"paralog","gene","moes_score","rank","fdr","cis_rank","func_rank","boot_rank_lo","boot_rank_hi","rel_interval_width","stable","in_regulon"
"MYCN","PAK1IP1",0.427578429609947,2258,1,1177,7678,413,9130,0.8392,FALSE,FALSE
"MYCN","PAK2",0.427578429609947,2258,1,1177,9969,428,9130,0.8378,FALSE,FALSE
"MYCN","PALB2",0.427578429609947,2258,1,1177,7767,407,9130,0.8398,FALSE,FALSE
"MYCN","PAPOLA",0.427578429609947,2258,1,1177,7601,410,9130,0.8396,FALSE,FALSE
"MYCN","PARL",0.427578429609947,2258,1,1177,7303,432,7837,0.7129,FALSE,FALSE
"MYCN","PARP2",0.427578429609947,2258,1,1177,7401,418,9130,0.8387,FALSE,FALSE
"MYCN","PATZ1",0.427578429609947,2258,1,1177,4880,424,5107,0.4508,FALSE,FALSE
"MYCN","PBRM1",0.427578429609947,2258,1,1177,4909,432,5107,0.45,FALSE,FALSE
"MYCN","PCBP4",0.427578429609947,2258,1,1177,9265,420,9130,0.8386,FALSE,FALSE
"MYCN","PCF11",0.427578429609947,2258,1,1177,5691,138,5106,0.4782,FALSE,FALSE
"MYCN","PCGF2",0.427578429609947,2258,1,1177,10153,422,9131,0.8384,FALSE,FALSE
"MYCN","PCLO",0.427578429609947,2258,1,1177,7434,415,9131,0.8391,FALSE,FALSE
"MYCN","PCOLCE2",0.427578429609947,2258,1,1177,5248,430,5106,0.4501,FALSE,FALSE
"MYCN","PCYOX1L",0.427578429609947,2258,1,1177,8886,430,9130,0.8376,FALSE,FALSE
"MYCN","PCYT1A",0.427578429609947,2258,1,1177,10325,407,9130,0.8398,FALSE,FALSE
"MYCN","PDAP1",0.427578429609947,2258,1,1177,6382,401,7066,0.6417,FALSE,FALSE
"MYCN","PDCD11",0.427578429609947,2258,1,1177,10241,419,9130,0.8387,FALSE,FALSE
"MYCN","PDHX",0.427578429609947,2258,1,1177,9724,430,9130,0.8376,FALSE,FALSE
"MYCN","PDIA3",0.427578429609947,2258,1,1177,9081,420,9130,0.8386,FALSE,FALSE
"MYCN","PDK2",0.427578429609947,2258,1,1177,9104,419,9130,0.8387,FALSE,FALSE
"MYCN","PERP",0.427578429609947,2258,1,1177,9323,432,9130,0.8374,FALSE,FALSE
"MYCN","PGAP2",0.427578429609947,2258,1,1177,9904,425,9130,0.8381,FALSE,FALSE
"MYCN","PGRMC2",0.427578429609947,2258,1,1177,7827,394,9130,0.841,FALSE,FALSE
"MYCN","PHF14",0.427578429609947,2258,1,1177,7777,418,9130,0.8388,FALSE,FALSE
"MYCN","PHF3",0.427578429609947,2258,1,1177,5883,390,5103,0.4537,FALSE,FALSE
"MYCN","PHIP",0.427578429609947,2258,1,1177,5446,427,5106,0.4504,FALSE,FALSE
"MYCN","PHLPP1",0.427578429609947,2258,1,1177,5973,432,5106,0.4499,FALSE,FALSE
"MYCN","PIDD1",0.427578429609947,2258,1,1177,9585,430,9131,0.8377,FALSE,FALSE
"MYCN","PIGN",0.427578429609947,2258,1,1177,5358,422,5105,0.4508,FALSE,FALSE
"MYCN","PIGP",0.427578429609947,2258,1,1177,5612,407,5106,0.4523,FALSE,FALSE
"MYCN","PIGS",0.427578429609947,2258,1,1177,8876,425,9130,0.8381,FALSE,FALSE
"MYCN","PIGW",0.427578429609947,2258,1,1177,9862,413,9130,0.8393,FALSE,FALSE
"MYCN","PIMREG",0.427578429609947,2258,1,1177,6057,405,5110,0.4529,FALSE,FALSE
"MYCN","PINX1",0.427578429609947,2258,1,1177,9180,422,9131,0.8385,FALSE,FALSE
"MYCN","PIP4K2B",0.427578429609947,2258,1,1177,8718,424,9131,0.8382,FALSE,FALSE
"MYCN","PLD3",0.427578429609947,2258,1,1177,4856,434,5107,0.4499,FALSE,FALSE
"MYCN","PLEKHG3",0.427578429609947,2258,1,1177,6096,422,6827,0.6166,FALSE,FALSE
"MYCN","PLPBP",0.427578429609947,2258,1,1177,9053,402,9130,0.8403,FALSE,FALSE
"MYCN","PMS2",0.427578429609947,2258,1,1177,9197,420,9130,0.8386,FALSE,FALSE
"MYCN","PMVK",0.427578429609947,2258,1,1177,6608,413,7259,0.6591,FALSE,FALSE
"MYCN","PNN",0.427578429609947,2258,1,1177,5580,431,5109,0.4503,FALSE,FALSE
"MYCN","POLE2",0.427578429609947,2258,1,1177,8509,432,9130,0.8374,FALSE,FALSE
"MYCN","POLE3",0.427578429609947,2258,1,1177,8714,429,9130,0.8377,FALSE,FALSE
"MYCN","POLH",0.427578429609947,2258,1,1177,6585,409,7240,0.6576,FALSE,FALSE
"MYCN","POLR1E",0.427578429609947,2258,1,1177,10080,422,9131,0.8384,FALSE,FALSE
"MYCN","POLR2M",0.427578429609947,2258,1,1177,9058,423,9130,0.8383,FALSE,FALSE
"MYCN","POLR3C",0.427578429609947,2258,1,1177,4842,422,5107,0.4511,FALSE,FALSE
"MYCN","POLR3D",0.427578429609947,2258,1,1177,8962,418,9130,0.8387,FALSE,FALSE
"MYCN","POLR3H",0.427578429609947,2258,1,1177,8620,416,9131,0.839,FALSE,FALSE
"MYCN","POP1",0.427578429609947,2258,1,1177,5720,137,5106,0.4783,FALSE,FALSE
"MYCN","POP7",0.427578429609947,2258,1,1177,10268,427,9130,0.8379,FALSE,FALSE
"MYCN","POU3F2",0.427578429609947,2258,1,1177,7712,408,9130,0.8397,FALSE,FALSE
"MYCN","PPA1",0.427578429609947,2258,1,1177,10230,415,9130,0.839,FALSE,FALSE
"MYCN","PPAN",0.427578429609947,2258,1,1177,9823,435,9131,0.8372,FALSE,FALSE
"MYCN","PPCDC",0.427578429609947,2258,1,1177,6971,423,7557,0.6868,FALSE,FALSE
"MYCN","PPFIA3",0.427578429609947,2258,1,1177,8915,419,9130,0.8386,FALSE,FALSE
"MYCN","PPM1D",0.427578429609947,2258,1,1177,10194,435,9130,0.8371,FALSE,FALSE
"MYCN","PPME1",0.427578429609947,2258,1,1177,5807,423,5104,0.4506,FALSE,FALSE
"MYCN","PPOX",0.427578429609947,2258,1,1177,7710,426,9130,0.838,FALSE,FALSE
"MYCN","PPP1CC",0.427578429609947,2258,1,1177,9769,426,9131,0.838,FALSE,FALSE
"MYCN","PPP1R10",0.427578429609947,2258,1,1177,8402,429,9131,0.8378,FALSE,FALSE
"MYCN","PPP1R14B",0.427578429609947,2258,1,1177,7264,399,7804,0.7129,FALSE,FALSE
"MYCN","PPP1R37",0.427578429609947,2258,1,1177,9313,130,9131,0.8665,FALSE,FALSE
"MYCN","PPP2R3C",0.427578429609947,2258,1,1177,8569,420,9131,0.8386,FALSE,FALSE
"MYCN","PPT2",0.427578429609947,2258,1,1177,8911,429,9130,0.8377,FALSE,FALSE
"MYCN","PRDX5",0.427578429609947,2258,1,1177,7148,425,7707,0.701,FALSE,FALSE
"MYCN","PRKAG2",0.427578429609947,2258,1,1177,6706,421,7335,0.6656,FALSE,FALSE
"MYCN","PRKAR1B",0.427578429609947,2258,1,1177,6435,410,7110,0.645,FALSE,FALSE
"MYCN","PRKDC",0.427578429609947,2258,1,1177,9639,414,9130,0.8391,FALSE,FALSE
"MYCN","PRMT1",0.427578429609947,2258,1,1177,9472,431,9131,0.8375,FALSE,FALSE
"MYCN","PRPF19",0.427578429609947,2258,1,1177,8627,421,9130,0.8385,FALSE,FALSE
"MYCN","PRPF31",0.427578429609947,2258,1,1177,5057,425,5104,0.4504,FALSE,FALSE
"MYCN","PRPF40B",0.427578429609947,2258,1,1177,8838,407,9130,0.8398,FALSE,FALSE
"MYCN","PRR3",0.427578429609947,2258,1,1177,7667,420,9131,0.8387,FALSE,FALSE
"MYCN","PRRT1",0.427578429609947,2258,1,1177,7004,418,7586,0.69,FALSE,FALSE
"MYCN","PRSS53",0.427578429609947,2258,1,1177,7947,417,9130,0.8388,FALSE,FALSE
"MYCN","PSMA3",0.427578429609947,2258,1,1177,8479,411,9130,0.8394,FALSE,FALSE
"MYCN","PSMB3",0.427578429609947,2258,1,1177,9680,402,9130,0.8403,FALSE,FALSE
"MYCN","PSMG1",0.427578429609947,2258,1,1177,10067,423,9131,0.8383,FALSE,FALSE
"MYCN","PTDSS1",0.427578429609947,2258,1,1177,5444,412,5106,0.4519,FALSE,FALSE
"MYCN","PTDSS2",0.427578429609947,2258,1,1177,7602,415,9131,0.8391,FALSE,FALSE
"MYCN","PTGES2",0.427578429609947,2258,1,1177,7870,424,9130,0.8382,FALSE,FALSE
"MYCN","PTRH2",0.427578429609947,2258,1,1177,6194,433,6912,0.6238,FALSE,FALSE
"MYCN","PVR",0.427578429609947,2258,1,1177,6457,422,7131,0.6459,FALSE,FALSE
"MYCN","PWP1",0.427578429609947,2258,1,1177,6594,413,7247,0.6579,FALSE,FALSE
"MYCN","PWP2",0.427578429609947,2258,1,1177,9742,434,9131,0.8373,FALSE,FALSE
"MYCN","PYROXD1",0.427578429609947,2258,1,1177,10152,430,9130,0.8377,FALSE,FALSE
"MYCN","QSER1",0.427578429609947,2258,1,1177,7380,379,9130,0.8425,FALSE,FALSE
"MYCN","QTRT1",0.427578429609947,2258,1,1177,6150,416,6873,0.6216,FALSE,FALSE
"MYCN","RAB34",0.427578429609947,2258,1,1177,9177,426,9130,0.8379,FALSE,FALSE
"MYCN","RABEPK",0.427578429609947,2258,1,1177,4986,422,5106,0.4509,FALSE,FALSE
"MYCN","RAD17",0.427578429609947,2258,1,1177,9853,428,9130,0.8378,FALSE,FALSE
"MYCN","RAD51C",0.427578429609947,2258,1,1177,8268,431,9130,0.8375,FALSE,FALSE
"MYCN","RAD9A",0.427578429609947,2258,1,1177,9648,413,9130,0.8393,FALSE,FALSE
"MYCN","RANBP1",0.427578429609947,2258,1,1177,6167,423,6887,0.6223,FALSE,FALSE
"MYCN","RAPGEF6",0.427578429609947,2258,1,1177,10140,421,9130,0.8385,FALSE,FALSE
"MYCN","RBM12B",0.427578429609947,2258,1,1177,9500,416,9130,0.839,FALSE,FALSE
"MYCN","RBM14",0.427578429609947,2258,1,1177,8700,426,9130,0.838,FALSE,FALSE
"MYCN","RBM15",0.427578429609947,2258,1,1177,7845,401,9130,0.8404,FALSE,FALSE
"MYCN","RBM18",0.427578429609947,2258,1,1177,9923,434,9130,0.8372,FALSE,FALSE
"MYCN","RBM27",0.427578429609947,2258,1,1177,5829,424,5106,0.4507,FALSE,FALSE
"MYCN","RBM28",0.427578429609947,2258,1,1177,5970,426,5106,0.4505,FALSE,FALSE
"MYCN","RBM3",0.427578429609947,2258,1,1177,7526,430,9130,0.8375,FALSE,FALSE
"MYCN","RBM39",0.427578429609947,2258,1,1177,7195,428,7746,0.7045,FALSE,FALSE
"MYCN","RBM4B",0.427578429609947,2258,1,1177,5447,425,5107,0.4508,FALSE,FALSE
"MYCN","RCC2",0.427578429609947,2258,1,1177,6978,427,7563,0.687,FALSE,FALSE
"MYCN","RCL1",0.427578429609947,2258,1,1177,9208,422,9130,0.8384,FALSE,FALSE
"MYCN","RELN",0.427578429609947,2258,1,1177,6713,426,7342,0.6658,FALSE,FALSE
"MYCN","REPS1",0.427578429609947,2258,1,1177,6847,413,7453,0.6778,FALSE,FALSE
"MYCN","REX1BD",0.427578429609947,2258,1,1177,4818,407,5105,0.4523,FALSE,FALSE
"MYCN","RFC2",0.427578429609947,2258,1,1177,9321,427,9130,0.8379,FALSE,FALSE
"MYCN","RFC4",0.427578429609947,2258,1,1177,8750,127,9130,0.8668,FALSE,FALSE
"MYCN","RFX3",0.427578429609947,2258,1,1177,5227,426,5106,0.4505,FALSE,FALSE
"MYCN","RHBDD3",0.427578429609947,2258,1,1177,6720,421,7347,0.6668,FALSE,FALSE
"MYCN","RIC8A",0.427578429609947,2258,1,1177,9966,424,9130,0.8383,FALSE,FALSE
"MYCN","RIC8B",0.427578429609947,2258,1,1177,6420,422,7099,0.6428,FALSE,FALSE
"MYCN","RIOK3",0.427578429609947,2258,1,1177,7177,421,7732,0.7039,FALSE,FALSE
"MYCN","RITA1",0.427578429609947,2258,1,1177,5085,436,5105,0.4495,FALSE,FALSE
"MYCN","RMI1",0.427578429609947,2258,1,1177,8429,430,9130,0.8376,FALSE,FALSE
"MYCN","RNASEH2B",0.427578429609947,2258,1,1177,9093,429,9130,0.8377,FALSE,FALSE
"MYCN","RNASEH2C",0.427578429609947,2258,1,1177,8298,425,9130,0.8381,FALSE,FALSE
"MYCN","RND2",0.427578429609947,2258,1,1177,8444,428,9130,0.8379,FALSE,FALSE
"MYCN","RNF138",0.427578429609947,2258,1,1177,9905,436,9130,0.837,FALSE,FALSE
"MYCN","RNF139",0.427578429609947,2258,1,1177,5742,426,5106,0.4505,FALSE,FALSE
"MYCN","RNF187",0.427578429609947,2258,1,1177,9432,426,9130,0.838,FALSE,FALSE
"MYCN","RNF44",0.427578429609947,2258,1,1177,9317,425,9130,0.8381,FALSE,FALSE
"MYCN","RNH1",0.427578429609947,2258,1,1177,8736,424,9130,0.8382,FALSE,FALSE
"MYCN","RNMT",0.427578429609947,2258,1,1177,9315,416,9131,0.8389,FALSE,FALSE
"MYCN","RNPS1",0.427578429609947,2258,1,1177,8948,420,9130,0.8386,FALSE,FALSE
"MYCN","RO60",0.427578429609947,2258,1,1177,9553,427,9130,0.8379,FALSE,FALSE
"MYCN","RPL14",0.427578429609947,2258,1,1177,5908,430,5106,0.4501,FALSE,FALSE
"MYCN","RPL18",0.427578429609947,2258,1,1177,9416,387,9130,0.8417,FALSE,FALSE
"MYCN","RPL18A",0.427578429609947,2258,1,1177,8074,402,9130,0.8403,FALSE,FALSE
"MYCN","RPL19",0.427578429609947,2258,1,1177,8637,429,9131,0.8377,FALSE,FALSE
"MYCN","RPL22L1",0.427578429609947,2258,1,1177,7916,424,9130,0.8382,FALSE,FALSE
"MYCN","RPL23A",0.427578429609947,2258,1,1177,8851,420,9130,0.8386,FALSE,FALSE
"MYCN","RPL27",0.427578429609947,2258,1,1177,8689,423,9130,0.8383,FALSE,FALSE
"MYCN","RPL27A",0.427578429609947,2258,1,1177,7134,425,7698,0.7002,FALSE,FALSE
"MYCN","RPL30",0.427578429609947,2258,1,1177,8022,399,9130,0.8406,FALSE,FALSE
"MYCN","RPL32",0.427578429609947,2258,1,1177,5810,417,5102,0.451,FALSE,FALSE
"MYCN","RPL35A",0.427578429609947,2258,1,1177,10378,425,9130,0.8381,FALSE,FALSE
"MYCN","RPL36A",0.427578429609947,2258,1,1177,8140,399,9130,0.8406,FALSE,FALSE
"MYCN","RPL37",0.427578429609947,2258,1,1177,6179,416,6897,0.624,FALSE,FALSE
"MYCN","RPL39",0.427578429609947,2258,1,1177,6349,427,7042,0.6369,FALSE,FALSE
"MYCN","RPL7",0.427578429609947,2258,1,1177,5225,422,5106,0.4509,FALSE,FALSE
"MYCN","RPL8",0.427578429609947,2258,1,1177,7252,426,7794,0.7093,FALSE,FALSE
"MYCN","RPP25",0.427578429609947,2258,1,1177,7436,410,9130,0.8396,FALSE,FALSE
"MYCN","RPS11",0.427578429609947,2258,1,1177,9944,395,9131,0.841,FALSE,FALSE
"MYCN","RPS14",0.427578429609947,2258,1,1177,8174,405,9130,0.84,FALSE,FALSE
"MYCN","RPS15A",0.427578429609947,2258,1,1177,7078,424,7649,0.6956,FALSE,FALSE
"MYCN","RPS23",0.427578429609947,2258,1,1177,9071,412,9131,0.8394,FALSE,FALSE
"MYCN","RPS25",0.427578429609947,2258,1,1177,7196,419,7747,0.7055,FALSE,FALSE
"MYCN","RPS27L",0.427578429609947,2258,1,1177,9957,410,9131,0.8395,FALSE,FALSE
"MYCN","RPS3",0.427578429609947,2258,1,1177,6663,429,7302,0.6617,FALSE,FALSE
"MYCN","RPS5",0.427578429609947,2258,1,1177,6626,414,7271,0.6601,FALSE,FALSE
"MYCN","RPUSD4",0.427578429609947,2258,1,1177,5376,431,5106,0.45,FALSE,FALSE
"MYCN","RRAGD",0.427578429609947,2258,1,1177,6041,420,5106,0.4511,FALSE,FALSE
"MYCN","RRS1",0.427578429609947,2258,1,1177,5342,427,5105,0.4503,FALSE,FALSE
"MYCN","RSAD1",0.427578429609947,2258,1,1177,9527,398,9130,0.8407,FALSE,FALSE
"MYCN","RSBN1L",0.427578429609947,2258,1,1177,8925,398,9130,0.8406,FALSE,FALSE
"MYCN","RSL1D1",0.427578429609947,2258,1,1177,5764,432,5104,0.4497,FALSE,FALSE
"MYCN","RTL10",0.427578429609947,2258,1,1177,5318,440,5106,0.4491,FALSE,FALSE
"MYCN","RTL8B",0.427578429609947,2258,1,1177,5530,406,5104,0.4523,FALSE,FALSE
"MYCN","RTRAF",0.427578429609947,2258,1,1177,9880,424,9130,0.8381,FALSE,FALSE
"MYCN","RTTN",0.427578429609947,2258,1,1177,6357,423,7048,0.6378,FALSE,FALSE
"MYCN","S100A2",0.427578429609947,2258,1,1177,8568,438,9130,0.8369,FALSE,FALSE
"MYCN","S100PBP",0.427578429609947,2258,1,1177,8332,425,9130,0.8381,FALSE,FALSE
"MYCN","SAC3D1",0.427578429609947,2258,1,1177,6495,430,7165,0.6484,FALSE,FALSE
"MYCN","SAFB",0.427578429609947,2258,1,1177,9338,430,9131,0.8376,FALSE,FALSE
"MYCN","SAFB2",0.427578429609947,2258,1,1177,6483,427,7152,0.6474,FALSE,FALSE
"MYCN","SAMM50",0.427578429609947,2258,1,1177,7101,433,7668,0.6965,FALSE,FALSE
"MYCN","SART3",0.427578429609947,2258,1,1177,6977,429,7562,0.6867,FALSE,FALSE
"MYCN","SAXO4",0.427578429609947,2258,1,1177,5289,416,5106,0.4515,FALSE,FALSE
"MYCN","SBNO1",0.427578429609947,2258,1,1177,5234,430,5105,0.4501,FALSE,FALSE
"MYCN","SCAF11",0.427578429609947,2258,1,1177,9192,402,9130,0.8402,FALSE,FALSE
"MYCN","SCAMP1",0.427578429609947,2258,1,1177,10234,409,9130,0.8396,FALSE,FALSE
"MYCN","SCAMP5",0.427578429609947,2258,1,1177,9607,428,9130,0.8378,FALSE,FALSE
"MYCN","SCFD2",0.427578429609947,2258,1,1177,6132,429,6858,0.6189,FALSE,FALSE
"MYCN","SCGB2B2",0.427578429609947,2258,1,1177,9138,401,9130,0.8404,FALSE,FALSE
"MYCN","SEC63",0.427578429609947,2258,1,1177,9597,427,9130,0.8379,FALSE,FALSE
"MYCN","SEH1L",0.427578429609947,2258,1,1177,9291,421,9131,0.8385,FALSE,FALSE
"MYCN","SELENOH",0.427578429609947,2258,1,1177,8974,423,9130,0.8383,FALSE,FALSE
"MYCN","SEPTIN7",0.427578429609947,2258,1,1177,10243,425,9131,0.8381,FALSE,FALSE
"MYCN","SERBP1",0.427578429609947,2258,1,1177,7178,428,7733,0.7032,FALSE,FALSE
"MYCN","SERF2",0.427578429609947,2258,1,1177,5708,413,5106,0.4518,FALSE,FALSE
"MYCN","SF1",0.427578429609947,2258,1,1177,6574,434,7232,0.6544,FALSE,FALSE
"MYCN","SF3A2",0.427578429609947,2258,1,1177,5288,420,5104,0.451,FALSE,FALSE
"MYCN","SFT2D2",0.427578429609947,2258,1,1177,5176,417,5106,0.4514,FALSE,FALSE
"MYCN","SGSM3",0.427578429609947,2258,1,1177,6137,424,6862,0.6198,FALSE,FALSE
"MYCN","SGTA",0.427578429609947,2258,1,1177,4823,428,5106,0.4503,FALSE,FALSE
"MYCN","SHLD3",0.427578429609947,2258,1,1177,5949,425,5102,0.4503,FALSE,FALSE
"MYCN","SHMT2",0.427578429609947,2258,1,1177,9084,387,9130,0.8418,FALSE,FALSE
"MYCN","SIGMAR1",0.427578429609947,2258,1,1177,9963,410,9130,0.8396,FALSE,FALSE
"MYCN","SIPA1L3",0.427578429609947,2258,1,1177,7543,400,9130,0.8405,FALSE,FALSE
"MYCN","SIRT2",0.427578429609947,2258,1,1177,9458,416,9130,0.839,FALSE,FALSE
"MYCN","SKIC2",0.427578429609947,2258,1,1177,9879,427,9130,0.8379,FALSE,FALSE
"MYCN","SLC18B1",0.427578429609947,2258,1,1177,8327,418,9131,0.8388,FALSE,FALSE
"MYCN","SLC19A2",0.427578429609947,2258,1,1177,4914,419,5106,0.4512,FALSE,FALSE
"MYCN","SLC1A2",0.427578429609947,2258,1,1177,9709,433,9130,0.8373,FALSE,FALSE
"MYCN","SLC22A4",0.427578429609947,2258,1,1177,9304,401,9130,0.8404,FALSE,FALSE
"MYCN","SLC25A12",0.427578429609947,2258,1,1177,6275,412,6982,0.6325,FALSE,FALSE
"MYCN","SLC25A13",0.427578429609947,2258,1,1177,6515,420,7181,0.6509,FALSE,FALSE
"MYCN","SLC25A19",0.427578429609947,2258,1,1177,10085,409,9130,0.8396,FALSE,FALSE
"MYCN","SLC25A32",0.427578429609947,2258,1,1177,4896,426,5105,0.4505,FALSE,FALSE
"MYCN","SLC25A40",0.427578429609947,2258,1,1177,5622,401,5104,0.4527,FALSE,FALSE
"MYCN","SLC35G2",0.427578429609947,2258,1,1177,6613,384,7262,0.6621,FALSE,FALSE
"MYCN","SLC38A2",0.427578429609947,2258,1,1177,9526,420,9130,0.8386,FALSE,FALSE
"MYCN","SLC39A9",0.427578429609947,2258,1,1177,9574,434,9130,0.8372,FALSE,FALSE
"MYCN","SLC43A1",0.427578429609947,2258,1,1177,8498,432,9130,0.8374,FALSE,FALSE
"MYCN","SLC46A1",0.427578429609947,2258,1,1177,10371,404,9130,0.8401,FALSE,FALSE
"MYCN","SLC7A7",0.427578429609947,2258,1,1177,5326,415,5107,0.4517,FALSE,FALSE
"MYCN","SLC9B2",0.427578429609947,2258,1,1177,6273,424,6981,0.6312,FALSE,FALSE
"MYCN","SLIRP",0.427578429609947,2258,1,1177,5749,125,5107,0.4796,FALSE,FALSE
"MYCN","SMAD4",0.427578429609947,2258,1,1177,8826,433,9130,0.8373,FALSE,FALSE
"MYCN","SMG9",0.427578429609947,2258,1,1177,6633,422,7277,0.6599,FALSE,FALSE
"MYCN","SNAPC3",0.427578429609947,2258,1,1177,9710,421,9130,0.8385,FALSE,FALSE
"MYCN","SNAPC5",0.427578429609947,2258,1,1177,8635,413,9130,0.8392,FALSE,FALSE
"MYCN","SNAPIN",0.427578429609947,2258,1,1177,8843,406,9130,0.8399,FALSE,FALSE
"MYCN","SND1",0.427578429609947,2258,1,1177,6794,421,7409,0.6728,FALSE,FALSE
"MYCN","SNRPB",0.427578429609947,2258,1,1177,6951,422,7543,0.6856,FALSE,FALSE
"MYCN","SNRPD2",0.427578429609947,2258,1,1177,9549,413,9130,0.8392,FALSE,FALSE
"MYCN","SNRPE",0.427578429609947,2258,1,1177,4861,421,5106,0.4511,FALSE,FALSE
"MYCN","SNRPF",0.427578429609947,2258,1,1177,5853,395,5107,0.4536,FALSE,FALSE
"MYCN","SNX14",0.427578429609947,2258,1,1177,8389,422,9130,0.8384,FALSE,FALSE
"MYCN","SNX32",0.427578429609947,2258,1,1177,9278,446,9130,0.836,FALSE,FALSE
"MYCN","SOCS4",0.427578429609947,2258,1,1177,6568,427,7229,0.6549,FALSE,FALSE
"MYCN","SOD1",0.427578429609947,2258,1,1177,10036,427,9130,0.8379,FALSE,FALSE
"MYCN","SON",0.427578429609947,2258,1,1177,8940,410,9130,0.8396,FALSE,FALSE
"MYCN","SORD",0.427578429609947,2258,1,1177,7788,428,9131,0.8378,FALSE,FALSE
"MYCN","SOX12",0.427578429609947,2258,1,1177,9868,426,9130,0.838,FALSE,FALSE
"MYCN","SOX7",0.427578429609947,2258,1,1177,7479,422,9130,0.8384,FALSE,FALSE
"MYCN","SPG21",0.427578429609947,2258,1,1177,7921,409,9130,0.8396,FALSE,FALSE
"MYCN","SPINDOC",0.427578429609947,2258,1,1177,8477,419,9130,0.8387,FALSE,FALSE
"MYCN","SPNS1",0.427578429609947,2258,1,1177,9204,414,9131,0.8393,FALSE,FALSE
"MYCN","SPRYD4",0.427578429609947,2258,1,1177,7111,421,7675,0.6984,FALSE,FALSE
"MYCN","SPTY2D1",0.427578429609947,2258,1,1177,5229,421,5106,0.451,FALSE,FALSE
"MYCN","SRD5A1",0.427578429609947,2258,1,1177,6698,415,7328,0.6655,FALSE,FALSE
"MYCN","SRRM2",0.427578429609947,2258,1,1177,9322,420,9130,0.8386,FALSE,FALSE
"MYCN","SRSF1",0.427578429609947,2258,1,1177,6874,415,7476,0.6797,FALSE,FALSE
"MYCN","SSBP1",0.427578429609947,2258,1,1177,6553,420,7215,0.6542,FALSE,FALSE
"MYCN","ST13",0.427578429609947,2258,1,1177,7783,426,9130,0.838,FALSE,FALSE
"MYCN","ST3GAL1",0.427578429609947,2258,1,1177,6293,417,6996,0.6334,FALSE,FALSE
"MYCN","STAG1",0.427578429609947,2258,1,1177,8790,413,9130,0.8392,FALSE,FALSE
"MYCN","STAMBPL1",0.427578429609947,2258,1,1177,8255,410,9130,0.8395,FALSE,FALSE
"MYCN","STAT3",0.427578429609947,2258,1,1177,8113,387,9130,0.8417,FALSE,FALSE
"MYCN","STIP1",0.427578429609947,2258,1,1177,6986,439,7567,0.6862,FALSE,FALSE
"MYCN","STK35",0.427578429609947,2258,1,1177,8084,432,9132,0.8376,FALSE,FALSE
"MYCN","STT3A",0.427578429609947,2258,1,1177,10311,413,9130,0.8393,FALSE,FALSE
"MYCN","STT3B",0.427578429609947,2258,1,1177,9785,413,9130,0.8392,FALSE,FALSE
"MYCN","STX10",0.427578429609947,2258,1,1177,5666,410,5106,0.4521,FALSE,FALSE
"MYCN","SUGP2",0.427578429609947,2258,1,1177,9740,144,9130,0.8651,FALSE,FALSE
"MYCN","SUMF2",0.427578429609947,2258,1,1177,6133,427,6858,0.6191,FALSE,FALSE
"MYCN","SUPT16H",0.427578429609947,2258,1,1177,8374,422,9130,0.8384,FALSE,FALSE
"MYCN","SURF6",0.427578429609947,2258,1,1177,9488,418,9130,0.8388,FALSE,FALSE
"MYCN","SYNCRIP",0.427578429609947,2258,1,1177,5007,426,5106,0.4505,FALSE,FALSE
"MYCN","TADA1",0.427578429609947,2258,1,1177,6647,408,7288,0.6624,FALSE,FALSE
"MYCN","TAF15",0.427578429609947,2258,1,1177,9831,414,9130,0.8391,FALSE,FALSE
"MYCN","TAF1D",0.427578429609947,2258,1,1177,9463,416,9130,0.839,FALSE,FALSE
"MYCN","TAF4B",0.427578429609947,2258,1,1177,9092,407,9130,0.8398,FALSE,FALSE
"MYCN","TAF5L",0.427578429609947,2258,1,1177,5427,402,5106,0.453,FALSE,FALSE
"MYCN","TAF6L",0.427578429609947,2258,1,1177,8542,420,9130,0.8386,FALSE,FALSE
"MYCN","TAGLN2",0.427578429609947,2258,1,1177,4996,418,5106,0.4512,FALSE,FALSE
"MYCN","TARS1",0.427578429609947,2258,1,1177,7076,429,7646,0.6948,FALSE,FALSE
"MYCN","TATDN1",0.427578429609947,2258,1,1177,6086,408,6815,0.6168,FALSE,FALSE
"MYCN","TBC1D2",0.427578429609947,2258,1,1177,5040,129,5107,0.4792,FALSE,FALSE
"MYCN","TBKBP1",0.427578429609947,2258,1,1177,7962,434,9130,0.8372,FALSE,FALSE
"MYCN","TBL1X",0.427578429609947,2258,1,1177,6952,401,7544,0.6877,FALSE,FALSE
"MYCN","TBL3",0.427578429609947,2258,1,1177,6546,408,7210,0.6548,FALSE,FALSE
"MYCN","TBX3",0.427578429609947,2258,1,1177,5350,424,5106,0.4507,FALSE,FALSE
"MYCN","TCOF1",0.427578429609947,2258,1,1177,6575,422,7232,0.6556,FALSE,FALSE
"MYCN","TCP1",0.427578429609947,2258,1,1177,10255,418,9130,0.8388,FALSE,FALSE
"MYCN","TDRD3",0.427578429609947,2258,1,1177,7978,427,9130,0.8379,FALSE,FALSE
"MYCN","TEAD4",0.427578429609947,2258,1,1177,9016,402,9130,0.8402,FALSE,FALSE
"MYCN","TECPR1",0.427578429609947,2258,1,1177,5324,418,5106,0.4513,FALSE,FALSE
